grade,credit,weight
B,20,75.23513047176947
B,17,70.07663406446189
F,17,71.75631934394528
C,19,56.96514758071421
A,19,69.97277147220542
F,18,77.21938913104132
C,19,67.24269455066086
F,19,64.33508029091047
D,16,57.95905918591373
A,16,75.10775744626133
A,19,63.73977789987438
B,17,77.22270129081531
F,16,62.12567471016551
A,17,79.03422237619348
B,18,64.86092155849855
D,18,72.96045974479527
D,17,79.21054240961409
A,17,43.82423250957757
B,16,77.04777718891182
B,18,55.604112099277756
B,16,74.991182273483
C,17,82.99040469609561
A,17,62.48712332532248
A,18,69.5513719531674
C,19,66.46306066889395
D,18,58.64544127264382
C,15,75.02258481674707
F,19,53.58603619115627
C,18,77.10308899397815
B,19,81.19027547754985
D,18,57.18502359682466
A,19,73.45101289664038
F,18,73.0919319340414
F,15,62.09874698352728
B,15,70.22217112880432
C,18,69.75108098420404
C,20,59.728171829712906
D,18,67.10907619085792
D,18,63.157076901589406
C,19,67.42433970746639
A,18,77.24426131980819
F,15,75.22565717073509
C,17,70.34866539810582
D,15,74.67573338046014
F,18,69.54724196041738
C,19,66.89745081433834
C,19,65.34159138753641
F,20,55.411247132765624
D,17,53.65757868258757
A,15,59.65094877790224
D,16,56.985227231045435
F,18,70.1896359180943
A,15,58.44253757682441
F,19,63.063971306989835
B,17,74.46504494047339
C,20,52.45306047730084
C,16,62.66399606575513
B,19,72.84796020381538
D,19,55.854391307688225
D,18,73.64648324848616
C,17,75.43792908907022
B,20,73.70200087340453
C,16,60.2510654227559
F,20,65.20398940765995
D,17,68.56756873615204
F,16,52.91399509080087
C,17,64.33541323979624
B,21,66.37021625313015
D,20,75.92229890698695
F,15,62.638104731353245
C,18,73.60556770839514
B,17,64.96490538359456
B,21,71.38988352350484
D,18,79.64352260794305
C,18,63.79822717780325
D,18,59.67229620763315
D,16,62.34467980763345
A,15,75.34074372174918
F,17,54.49952353031301
B,20,57.46624365263199
C,16,61.60850750446276
F,19,64.21892871887046
D,17,65.20765064405825
D,17,74.33645042358715
F,20,67.91960983844425
B,17,66.37084830080491
B,17,66.81698239785874
A,16,58.78346708433919
F,16,71.1964997864289
D,19,56.97827652917576
F,17,71.99000252426217
B,20,59.12991037353782
D,16,78.72681529103085
C,16,62.42577824972323
C,19,76.79570195924069
A,18,56.02634589053422
A,20,69.37577923356983
C,19,72.52337441092985
B,19,68.4069743182204
F,18,70.14950790886495
B,18,69.19030336860779
F,17,61.88773005671695
F,17,50.80711774586241
F,16,69.12586215093155
A,18,67.26781204915052
D,17,52.956140212224476
A,15,58.4880845670499
D,19,75.34722554579963
B,17,67.10902830330289
C,18,55.659211706945214
A,20,68.73922751394316
A,18,79.80243166436125
C,17,65.87548002147035
B,18,57.81979166533803
B,20,69.74210974499289
B,20,76.32459788510417
A,18,66.85455885206024
F,15,70.8450037946499
A,16,74.87116119777458
D,15,66.08307350513122
C,17,55.01183137520574
A,19,75.16455287421695
A,19,64.8510994157569
B,17,56.62071987568434
F,16,63.085006943254456
F,17,53.98469297576936
D,16,62.92069001898657
C,15,62.94518310525561
A,19,70.70609406054412
C,16,86.0984881871744
D,17,78.19584982398035
F,19,63.58758276185556
F,19,60.01481095729812
A,16,78.90429244096003
C,16,78.7842234669289
A,16,67.72203078227392
C,19,70.9607553971731
C,17,69.81724179472326
C,17,68.4530833296521
F,17,57.56591506596693
F,20,68.33190937243035
C,15,59.90868247275196
A,18,69.908043411577
B,17,50.09625188482899
D,15,62.0686329219621
D,20,65.57072590159454
A,18,48.73802061113555
F,19,68.24221817529674
C,17,74.82278526468036
A,20,58.119884486364256
B,20,56.455944222335496
C,17,75.75944752869144
C,19,66.03360712086538
A,15,64.25494694250715
F,20,59.71682807399013
B,19,56.504514332595164
C,18,66.73736625878087
A,16,66.36106180823145
D,17,83.56281034506856
F,19,66.78704841063917
D,18,55.091409611731414
B,16,76.65526528834798
C,18,57.28138829489964
A,15,71.31652588608843
D,18,81.48746380649678
B,17,64.87516025537487
A,20,61.084000790901236
D,14,64.06207973712807
B,16,71.94078704544859
B,19,80.16072702575995
C,16,66.313711973193
B,16,75.56362538668394
D,20,76.41749143520806
D,19,68.44566870133248
F,17,65.36588787172036
B,14,87.73171969843071
F,16,63.415333265692325
D,18,61.90627898450094
A,17,62.660936082766796
F,18,63.74367265691255
D,18,64.16541181845649
C,17,67.87644389047954
C,16,65.01841745558583
B,19,54.260258305931494
C,20,74.17854523303026
F,20,55.664610764347856
D,17,76.52161878886261
F,18,80.97467680069587
A,17,66.47013993343344
D,19,67.06318962975362
A,17,71.38640119641425
F,18,89.24876133304492
C,14,57.34811205578936
D,18,80.3136551439079
C,16,71.20617243701969
C,19,58.59673749151218
B,16,74.25672039464507
D,18,72.893039262408
F,19,56.97607169413382
B,17,75.84445296218348
A,19,58.05111680876395
B,17,64.81000764534213
D,16,65.23820924750406
D,16,65.06257261999203
D,17,66.77978982279913
C,19,73.07156692338478
D,17,58.89857241830282
B,17,64.9698563126848
A,18,84.0148015404213
C,20,73.12900508840286
B,20,79.6450260146222
D,17,66.98152521283939
F,18,62.865151527053975
D,19,57.7766845372015
A,19,71.87016873586806
A,20,76.11475121131278
A,18,66.80295974368225
C,16,56.77460558887736
C,18,73.0669711326707
A,16,49.04165531685901
A,17,57.78501628414533
B,17,65.31962865760715
A,18,63.75120474072523
F,20,69.78341583492684
A,20,70.54134814722764
D,15,72.77993311493293
C,17,65.4234686649883
D,19,57.57130728661336
B,16,76.73570193108289
B,16,66.37794961362538
B,17,64.36615795667679
F,15,67.69034583392545
C,20,56.09609381398815
A,21,66.08208025765141
B,18,91.68778269874508
D,20,62.24707796441476
D,19,80.67146166875226
F,21,68.4317533696457
D,19,68.0840453195461
B,20,70.03338171755269
A,19,64.88438229659124
F,17,71.25897848230464
D,18,58.30458763908272
C,17,62.82338028186679
A,16,67.6535968943593
F,19,54.0403721670666
B,16,60.67171889456036
C,16,72.47923247388975
B,17,66.90935158046575
F,18,68.38990385817436
D,18,56.99615240772602
B,16,66.8818414591783
F,17,73.89709986465546
D,19,68.68261368812638
F,17,57.73725508007574
D,18,71.00933547776003
A,19,60.73137653938344
B,17,56.347650109521986
F,17,66.5318279931395
A,14,72.12397742203136
B,17,63.87760934220603
C,18,69.36298148284753
F,18,72.10616503288976
A,17,59.369843244820665
B,17,63.787536690823885
B,15,62.42519567308352
D,16,65.67119194311236
F,20,59.7659367273595
D,19,72.06534426112268
C,18,60.4336510262772
F,17,56.395556789163415
F,20,68.63875894198912
C,19,80.25000148533738
C,20,68.26506515374074
D,15,74.37641270951917
F,20,63.03023079701847
D,17,66.59850493950601
A,18,53.84435291578845
C,19,59.16782397603636
B,16,51.28870112258723
A,20,70.09208097957439
A,20,76.7648680877724
D,15,54.851947497745215
B,18,65.70764211424627
A,16,64.64431098698769
B,19,73.79355286325247
A,18,60.51465259318205
C,17,72.82679585814884
A,17,62.23132849028174
F,16,63.954693003950744
B,16,68.21870116570646
A,18,75.58322436580234
B,17,60.829526127880705
B,20,69.74548823115065
D,17,66.92988264657983
D,18,58.82720805301429
B,17,75.65361993482794
C,19,70.04606415797174
B,19,57.60128023917545
B,16,76.39852100780594
B,18,54.09255013432653
B,15,73.99484046558823
B,17,53.287190233891415
C,18,71.6594188994682
F,18,56.143775792424464
C,15,54.06059275484574
C,19,75.62139825821679
C,17,70.11512180804763
A,18,70.71971205371334
D,16,76.6239126457266
B,15,70.62412291761818
B,18,57.971969066798835
D,18,74.93233789698925
A,17,76.5183724780727
F,15,58.574992722865844
C,15,56.347582712157916
A,20,60.02644018478155
B,17,85.71452596124917
B,19,74.61184453592067
B,18,65.1013195207945
C,20,69.38124287052526
F,18,61.96822936897109
F,18,69.52084294288395
B,17,62.5925349429559
B,16,83.52064096100301
B,18,76.48554449128882
A,16,73.85583766461502
D,16,61.73080005096865
F,17,60.620662453588174
D,18,63.61085677199473
B,16,66.61369087771574
B,18,53.987206047235176
D,17,69.10314486744096
C,16,49.50098409629389
B,20,35.983825938166795
D,20,71.14728976735444
B,21,75.09969567105169
C,18,65.06315890708352
D,18,61.13260555458554
F,17,46.282708503146225
B,18,70.52671564533581
B,16,71.45496065075692
C,17,67.87898485333659
C,19,69.64834879430236
F,16,63.593913506590255
D,19,70.62710689987362
A,16,68.95443894774948
C,16,83.83865702962227
A,17,82.25507925041389
D,16,69.20083210627718
F,18,69.24426926686853
C,16,65.06798210126973
B,17,78.07120211726364
A,17,70.25171144714623
C,15,58.98153692979425
C,19,54.35055064029954
C,18,65.97719742418529
C,17,69.04315046799934
C,18,67.84261348108288
F,18,65.48518432754396
C,18,74.718379217096
D,15,66.01877738103887
C,17,72.28061990778961
F,19,59.687933217744046
A,16,59.96422239066059
C,19,68.79633948043006
D,19,70.28760421345868
C,15,81.56720188945256
D,17,63.29772440661738
F,16,64.83861565134602
D,21,63.967346659635986
A,17,73.30858590746517
D,17,71.40355127720237
D,14,73.59310630293162
B,17,68.73479448131991
D,16,75.99478417279559
C,19,78.161560038766
D,18,72.5327400739584
C,18,62.832215652883114
C,17,76.24775882392731
A,15,76.0431510160221
D,16,60.972448395444346
A,16,66.46402653147027
D,17,78.65174976266279
A,18,53.103807522265015
D,17,68.42022564816939
D,18,64.9144085982655
C,16,62.656432235790575
D,15,65.66307397829792
B,19,63.41530916410541
B,19,64.21661739438869
D,19,57.09296414393005
B,18,68.46369562807403
F,17,64.47247151608703
F,16,63.11965301050891
F,17,70.41751936650098
C,18,75.98840602653709
F,19,70.33042823130933
C,18,58.64029659700668
B,18,64.3627295858885
C,16,75.85261891203054
B,17,63.85799788557684
D,18,83.93234450759358
B,19,68.50270868909695
D,16,60.40537675078022
B,21,70.99807735783378
B,18,54.502401851577545
B,20,62.205215721538124
F,17,66.59240740715022
C,18,69.8369219156023
A,15,61.398501976963246
C,17,63.588366887017685
C,19,60.87876166389329
D,19,45.73945699399682
F,21,56.95946391767777
C,18,72.73219642988222
B,14,84.83961984481695
C,16,78.67946141534775
D,17,90.9045609746734
A,21,59.66029471940741
D,18,60.138726482067035
C,17,73.79930550892233
A,17,72.38906905308448
D,17,62.31377584798236
B,17,56.74444258113351
F,18,71.90519622586132
B,20,68.06124067698366
F,17,65.19585778774486
B,18,72.6617319489206
A,18,47.9335878364937
D,18,70.1559755993111
B,19,68.23093947045442
D,15,73.30656480103684
F,18,68.29054028889466
B,19,60.49279905483638
C,17,72.81424923640387
B,17,62.77229108806653
D,20,66.30539161516529
D,18,71.41789603357377
D,20,63.19582365940552
D,17,63.559774759518966
B,17,63.50375841783367
B,19,66.44342851172242
F,18,67.75103593931523
D,17,74.33374673099561
F,20,71.25512225337489
F,17,58.52570467780239
A,15,70.8074909054251
C,16,78.31498800134004
B,19,63.94231045808202
D,17,55.5570307828467
D,15,69.40770254266494
F,17,81.20884702262197
C,18,68.49688065205488
F,17,53.32033500905777
F,16,55.3089350698357
A,15,72.53737721095962
C,19,65.81847017418019
B,18,59.797425248504595
B,17,56.65354925940246
D,19,70.13295700944455
A,18,65.65948422668004
D,18,61.49620513762545
F,15,74.37692415134985
B,17,78.7025355270143
D,16,61.429717671059414
F,18,51.10404818191303
F,18,68.2936130151411
F,18,76.11661836282111
C,16,75.85182215413303
F,15,58.70652933751329
F,17,63.69857377266039
D,15,89.94525405748837
B,18,70.9379661009611
A,16,54.02027771583647
D,17,73.38858267081201
C,18,77.91830663157292
F,17,79.54661752569095
D,20,69.35059948169167
F,19,75.41947522998943
B,19,69.98527455939025
B,15,68.68708516595309
D,16,43.07787057211418
F,18,70.38100910375854
B,17,69.66030034259317
B,18,54.95863983753376
F,18,72.85892310479663
B,16,73.7144167255265
B,19,60.54815935341091
F,21,65.53718587500866
F,20,69.03871659402333
A,17,70.71053473099869
D,16,71.03505299934254
F,21,75.3219494775397
D,18,75.04134527570527
F,18,58.958545878132455
B,17,62.05041255712285
B,19,51.68015766152239
C,14,66.64157817532212
F,18,71.48634230933742
D,15,64.4580220809837
B,19,69.3949354113287
B,16,62.85249478198564
A,18,68.61746406562892
A,17,70.54473985831481
B,17,67.47904538511214
F,18,56.29416329662218
D,18,78.59892120424954
B,18,62.5529767966413
B,16,76.24032566274532
B,17,62.43308539522978
F,15,71.51175735164244
F,16,63.74710393361862
D,15,65.86802073285784
C,15,77.43306643164198
A,17,59.24014183870453
F,19,85.67094897063274
B,18,54.13266671457663
C,19,77.14224798953276
A,17,62.40266956946171
A,17,54.055459919153726
B,17,68.3575810644226
F,17,76.25958446817407
B,17,74.49669462382276
B,16,71.03305425157366
F,15,56.12530408179319
A,18,62.706332274474946
C,19,75.091262769256
A,17,61.259166613080765
F,16,63.79157669658144
A,19,62.99555950593016
A,19,74.72234152150155
B,20,65.48517540825034
D,17,79.67489108451673
C,18,52.77240100135516
F,19,61.46494499111721
A,20,66.8462270561446
C,17,57.20287697223679
D,18,71.36168255736732
C,17,76.16158652008747
A,15,68.54523276171602
F,17,72.20449312962535
C,20,65.16555095573983
D,16,72.9783862448129
C,18,74.61006668038038
D,13,66.9659366076036
D,16,59.01053867162288
B,19,66.79503638919832
C,18,72.22959876636823
A,18,63.2280439163627
D,19,58.833696407540565
A,19,71.03576359895203
A,17,72.60848164445366
A,17,59.85147747266012
F,17,62.496766708503856
F,14,68.01952811355915
B,16,56.81863097610912
D,15,69.7896587500303
A,16,62.0958029737773
D,19,59.16529310371478
F,16,68.1022546172756
C,21,74.13618307680123
C,19,70.31669531182278
F,17,66.64398532958894
B,20,72.91742955882046
B,18,76.55762797991152
C,17,63.34032773346483
F,15,73.86047636117327
C,16,57.13242538708204
B,21,61.926868606240426
C,19,73.7861690832687
F,18,59.805293208692426
A,18,74.5899655977249
B,20,59.4347479591103
D,19,76.59188163785537
B,17,76.05544399893199
A,17,66.75493607294268
B,18,58.60223695299091
F,16,64.80098603304133
B,20,66.80676455760236
C,19,58.157100253426044
F,16,72.45436722828393
C,14,77.12690895076923
C,15,72.6886303703991
D,16,67.21986739158152
B,14,69.72957600127677
A,18,68.31087429832343
D,18,67.1475631486409
F,18,71.6321217333645
D,18,71.7699467926105
D,17,61.68337669359284
C,16,65.49847713650267
A,16,73.26217247848972
A,15,72.20037797604371
C,20,71.21617414176583
C,15,85.48726177335165
C,15,62.49828884333905
F,16,51.10864615029246
D,19,80.27345199607653
B,17,71.26240176660785
D,17,76.4102010843043
B,19,46.77838651324271
C,17,73.80841533471529
C,15,59.44714734717266
B,18,55.842492150279995
B,18,66.38276172677038
D,14,73.67478562750713
A,18,67.13245434385824
C,18,57.05741339212919
D,17,63.59726319261074
D,19,71.56174200002157
F,18,58.61001554600643
A,20,64.28997973091214
C,17,74.5878063665481
B,19,68.03132657302665
B,18,58.89368602848187
C,17,51.44024489022566
A,18,75.79468599664557
C,18,73.63873063621
F,18,83.83821590015663
C,18,75.21764100922884
A,18,79.81512806526958
F,16,71.74167343431789
F,19,52.621857700096555
C,18,63.17789267131253
B,17,65.68904083384778
D,20,73.6613168939713
C,17,62.69700783577222
F,15,69.6908555158969
A,20,71.80483215745117
C,16,82.26524293021475
A,17,73.39046653517336
F,18,67.50135641174674
D,18,80.2936942067286
C,19,72.11808607888439
A,16,63.52498787690913
F,18,69.4237076212625
F,16,67.53243716653373
B,16,53.23986909049523
A,15,78.19179952090295
B,17,60.86996610116199
B,18,65.37505673751704
B,16,63.54614485475465
F,20,61.38783410453051
D,16,71.54426828323624
F,18,53.5722681912477
C,17,75.08536273941375
C,16,72.65045505759707
D,19,62.13614145265032
B,16,65.74421915649134
F,17,70.31570747967027
A,20,63.15326186579295
C,17,75.08193451326673
B,18,79.62368330574813
B,18,59.90510659896883
D,18,61.15868474556483
C,15,61.18692891048127
C,19,68.41189342811288
D,17,72.16690831186538
F,17,57.85975860799229
C,19,71.0674709804637
A,16,78.936894914263
F,18,78.10561823579533
F,17,63.57518665463733
A,17,54.472464728751376
A,14,64.86703972939077
B,14,60.332201228188644
A,20,64.6641160220426
D,20,65.85089361897718
D,14,71.72073941648156
F,17,56.732920629075096
D,18,63.575082380614354
F,18,76.62607175723245
B,16,70.09635698563491
B,18,64.68980350850846
A,17,55.74406346998831
F,19,73.17511058506484
C,17,68.29463556530175
B,18,63.35290614788012
F,18,58.27900514222732
B,16,62.96607163581656
B,20,65.53144643893411
C,18,61.43702342888911
D,18,64.77374425730342
A,18,59.009001731988164
D,14,65.0335972261675
B,17,62.310781630581715
D,17,55.232953885222344
C,18,68.80323400740407
C,21,73.33287209061224
C,21,64.46102429132802
D,19,82.06302680298094
A,18,66.03389206434525
D,14,78.83057092053848
A,18,68.03175975198035
A,20,53.23129377605237
A,18,56.90734631089052
C,18,60.300740235492796
D,16,75.36687032397029
C,19,59.85812773783992
C,17,60.87611338791939
A,19,74.06556793505158
C,19,60.82765354165154
F,19,74.28669060297577
F,19,58.871080260529865
F,16,66.20834241274152
C,19,57.86876394818475
B,18,71.91253230325248
B,20,47.74534917895849
C,19,62.915329481705236
B,16,68.32537122743472
A,18,77.27608790480248
F,16,60.36158917043699
C,16,59.317677479299455
C,19,73.71238151748389
F,20,89.5970393656892
A,16,64.06333601975948
B,15,74.66695773264875
F,17,57.03625058275685
F,19,78.61395768000189
D,19,66.3403194800125
F,20,72.8435273951629
C,15,76.52710578937509
C,19,52.51378458347597
C,18,58.727356121332605
C,18,67.13095746194266
A,17,77.86125108815422
C,17,76.12717280876002
F,20,71.75413118875818
A,21,71.74882517814228
F,19,67.27987202914343
D,19,44.40112634295587
A,20,63.82195911146429
B,19,75.19514049614922
D,15,52.514931815277826
B,17,71.06009846754228
F,17,56.56118980045684
F,17,81.48067058426335
C,16,74.71100765002149
A,18,75.74818218670848
F,19,67.33180928076821
D,15,67.10380246790126
B,16,70.00856602318136
C,18,71.63198909744732
D,18,61.51999562886816
C,15,66.24420061443509
C,18,72.37534216963856
B,18,71.57350458478864
C,17,79.00217124721141
F,20,65.38200183304706
A,18,65.50637642993652
F,19,76.82404956958334
F,15,65.43337459699175
D,17,82.11079885168061
C,15,71.02056816784278
B,16,86.67663572109336
D,17,56.679111344876716
F,16,72.65898362050105
B,19,66.15288204139608
A,16,72.18648002448158
C,16,66.31639917165246
C,16,73.83171548590838
D,18,65.18441851860078
C,18,61.43233296302202
F,17,59.45336712896294
B,17,71.21912260876996
F,19,64.28000365127879
C,18,67.4275953524843
C,18,88.79901336970347
C,18,76.63647698366749
F,19,76.82292210353424
D,18,71.83411701827235
B,19,70.00102007837198
B,17,84.72770258169358
B,17,60.28249940292709
D,17,60.5673012076786
D,17,58.5171644537124
F,19,75.96329708124023
A,18,58.59005863120741
C,18,64.321988439214
C,18,65.51540330322038
B,16,53.01691861508288
C,19,69.35044604080029
C,17,67.25786638098903
C,19,79.43009718376885
A,16,64.45420571649363
F,16,67.73047146836245
A,18,72.2248659939464
D,20,57.502290465930315
C,16,70.57192579227802
B,18,66.73813923469733
C,17,68.56951046418237
C,18,56.67040331427386
F,19,71.16165901591877
